framework,category,backend,curve,circuit,input,operation,nbConstraints,nbSecret,nbPublic,ram,time,proofSize,count,ramReal
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,verify,221083,256,33,624989576,848,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,verify,221083,256,33,628921736,838,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,verify,221083,256,33,628921736,785,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,verify,221083,256,33,574395784,845,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,verify,221083,256,33,642703768,801,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,verify,221083,256,33,607688072,835,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,verify,221083,256,33,628921736,829,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,verify,221083,256,33,633968008,780,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,verify,221083,256,33,624989576,819,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,compile,395547,512,33,324830536,1560914,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,compile,395547,512,33,316114248,1559051,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,compile,395547,512,33,303269192,1559933,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,compile,395547,512,33,325092680,1564740,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,compile,395547,512,33,329024840,1584433,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,compile,395547,512,33,328762696,1570916,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,compile,395547,512,33,325092680,1562506,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,compile,395547,512,33,302941512,1557694,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,compile,395547,512,33,325092680,1556410,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,compile,395547,512,33,328762696,1554021,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_9.json,setup,395547,512,33,800253384,5738956,0,1,
