framework,category,backend,curve,circuit,input,operation,nbConstraints,nbSecret,nbPublic,ram,time,proofSize,count,ramReal
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_10.json,verify,1025,1,1,42071304,1767,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_10.json,verify,1025,1,1,40498440,1740,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_10.json,verify,1025,1,1,41547016,1740,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_10.json,verify,1025,1,1,42071304,1749,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_10.json,verify,1025,1,1,42071304,1757,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_10.json,verify,1025,1,1,42071304,1770,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_10.json,verify,1025,1,1,41809160,1778,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_10.json,verify,1025,1,1,41809160,1700,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,compile,2049,1,1,17822984,1275,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,compile,2049,1,1,17822984,1299,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,compile,2049,1,1,17822984,1374,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,compile,2049,1,1,17822984,1345,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,compile,2049,1,1,17822984,1289,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,compile,2049,1,1,17822984,1272,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,compile,2049,1,1,17560840,1296,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,compile,2049,1,1,17560840,1314,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,compile,2049,1,1,17822984,1284,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,compile,2049,1,1,17822984,1317,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,setup,2049,1,1,45217032,28236,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,setup,2049,1,1,45217032,28201,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,setup,2049,1,1,40498440,27678,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,setup,2049,1,1,45741320,28026,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,setup,2049,1,1,45741320,27728,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,setup,2049,1,1,45479176,28156,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,setup,2049,1,1,45479176,27773,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,setup,2049,1,1,45282568,27867,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,setup,2049,1,1,45544712,28145,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,setup,2049,1,1,44692744,27834,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,witness,2049,1,1,36041992,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,witness,2049,1,1,35517704,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,witness,2049,1,1,36041992,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,witness,2049,1,1,36041992,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,witness,2049,1,1,35517704,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,witness,2049,1,1,36041992,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,witness,2049,1,1,36041992,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,witness,2049,1,1,35845384,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,witness,2049,1,1,35779848,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,witness,2049,1,1,35517704,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,prove,2049,1,1,55244040,24060,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,prove,2049,1,1,54392072,24265,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,prove,2049,1,1,49935624,23648,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,prove,2049,1,1,54916360,24246,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,prove,2049,1,1,54129928,23598,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,prove,2049,1,1,54392072,23672,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,prove,2049,1,1,54916360,23172,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,prove,2049,1,1,54392072,23895,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,prove,2049,1,1,49935624,23952,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,prove,2049,1,1,50197768,23438,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,verify,2049,1,1,55178504,1788,0,1,
